Date,value
2020-06-25,9615414191.191792
2020-06-26,9592877640.239046
2020-06-27,9629325844.443867
2020-06-28,9638700261.322134
2020-06-29,9634384874.881834
2020-06-30,9628668055.154745
2020-07-01,9637841652.81123
2020-07-02,9639104881.168352
2020-07-03,9647929508.439756
2020-07-04,9643357747.268692
2020-07-05,9704261207.525513
2020-07-06,9708811153.072805
2020-07-07,9712908096.058014
2020-07-08,9734760495.506433
2020-07-09,9736967713.022522
2020-07-10,9783869272.830843
2020-07-11,9803667486.86557
2020-07-12,9824421803.246971
2020-07-13,9823245541.316175
2020-07-14,9848359865.882101
2020-07-15,9845335826.76726
2020-07-16,9858754628.68023
2020-07-17,9880260498.403952
2020-07-18,9880407857.120985
2020-07-19,9884364193.465317
2020-07-20,9913964260.40362
2020-07-21,9913573514.91013
2020-07-22,9921658839.98397
2020-07-23,10016213022.275948
2020-07-24,10062892351.354399
2020-07-25,10162563057.570114
2020-07-26,10213180914.176388
2020-07-27,10216671823.882736
2020-07-28,10163253369.563332
2020-07-29,10472196877.003702
2020-07-30,10617855493.5351
2020-07-31,10707864336.46751
2020-08-01,10778488966.5884
2020-08-02,10941249518.541092
2020-08-03,11062349221.834326
2020-08-04,11118634671.41413
2020-08-05,11182209134.55455
2020-08-06,11252929576.204271
2020-08-07,11334228793.937506
2020-08-08,11495140099.99963
2020-08-09,11578515768.948843
2020-08-10,11650317901.938906
2020-08-11,11698790361.505043
2020-08-12,11858746977.85641
2020-08-13,11896892578.11066
2020-08-14,12000642229.353857
2020-08-15,12238797982.615112
2020-08-16,12215059078.065254
2020-08-17,12248808990.550749
2020-08-18,12392582270.175108
2020-08-19,12603054668.447298
2020-08-20,12605339229.678223
2020-08-21,12660117156.639263
2020-08-22,12762557153.567696
2020-08-23,12812234222.111702
2020-08-24,12830042987.310995
2020-08-25,12895083175.921795
2020-08-26,12865507393.594837
2020-08-27,12858452038.926846
2020-08-28,13028548270.094753
2020-08-29,13129348616.63307
2020-08-30,13302097287.881546
2020-08-31,13324009301.44109
2020-09-01,13325296846.57462
2020-09-02,13442714263.558973
2020-09-03,13625399575.189207
2020-09-04,13682958085.891354
2020-09-05,13944291389.99023
2020-09-06,14146895238.991238
2020-09-07,14156780887.936438
2020-09-08,14155492387.098202
2020-09-09,14249894735.416224
2020-09-10,14336176672.98944
2020-09-11,14437687573.570017
2020-09-12,14583424053.573727
2020-09-13,14699656953.527794
2020-09-14,14726592942.13541
2020-09-15,14728080925.358042
2020-09-16,14927227967.75129
2020-09-17,14957143001.422548
2020-09-18,15065278641.96204
2020-09-19,15138915464.97246
2020-09-20,15212009140.544724
2020-09-21,15210458847.42293
2020-09-22,15210934526.998642
2020-09-23,15207247917.262712
2020-09-24,15239262469.186638
2020-09-25,15232006517.32858
2020-09-26,15198008748.329578
2020-09-27,15280949124.589357
2020-09-28,15354889137.337389
2020-09-29,15395506651.2522
2020-09-30,15466015671.650759
2020-10-01,15517416774.848162
2020-10-02,15506096329.968742
2020-10-03,15559126337.712967
2020-10-04,15593659413.545422
2020-10-05,15582073682.146845
2020-10-06,15613470199.424534
2020-10-07,15620630276.222883
2020-10-08,15615309939.132069
2020-10-09,15613856024.733774
2020-10-10,15629093673.391481
2020-10-11,15705291452.78418
2020-10-12,15726508389.190048
2020-10-13,15719081416.807518
2020-10-14,15749202701.244398
2020-10-15,15757276435.156536
2020-10-16,15765787578.750116
2020-10-17,15784964725.285067
2020-10-18,15818540295.024866
2020-10-19,15839841300.263016
2020-10-20,15836240611.318966
2020-10-21,15885590091.443249
2020-10-22,15988638518.268433
2020-10-23,16037428575.94278
2020-10-24,16147555998.3458
2020-10-25,16243349991.74604
2020-10-26,16280341319.822104
2020-10-27,16338115218.758928
2020-10-28,16394460871.672907
2020-10-29,16441266715.720427
2020-10-30,16516066040.110363
2020-10-31,16532183807.742128
2020-11-01,16623463029.31081
2020-11-02,16616270865.381224
2020-11-03,16660305272.041183
2020-11-04,16672806891.294357
2020-11-05,16761357255.528965
2020-11-06,16904673926.988552
2020-11-07,16997171288.753386
2020-11-08,17169790620.045872
2020-11-09,17204850806.799107
2020-11-10,17283048043.40128
2020-11-11,17296592567.49869
2020-11-12,17440423454.621002
2020-11-13,17556236317.80609
2020-11-14,17712127062.403988
2020-11-15,17860345298.663944
2020-11-16,17926838683.290417
2020-11-17,17856049825.03192
2020-11-18,17988127396.56825
2020-11-19,18029086889.28224
2020-11-20,18128126545.9258
2020-11-21,18189806446.574654
2020-11-22,18341344301.64023
2020-11-23,18423982370.798603
2020-11-24,18468867451.711082
2020-11-25,18624333606.50292
2020-11-26,18610597716.1693
2020-11-27,18979461069.235786
2020-11-28,19015542986.707096
2020-11-29,19028717336.15066
2020-11-30,19127804081.207394
2020-12-01,19100000432.3168
2020-12-02,19258843705.239826
2020-12-03,19392984903.150764
2020-12-04,19453232188.123333
2020-12-05,19616345384.530422
2020-12-06,19673710812.29813
2020-12-07,19692101876.953365
2020-12-08,19695202344.995377
2020-12-09,19756413070.60725
2020-12-10,19731593805.81443
2020-12-11,19775400467.620148
2020-12-12,19774158323.945534
2020-12-13,19799083140.566628
2020-12-14,19824289197.4036
2020-12-15,19832906051.15591
2020-12-16,19756381667.630585
2020-12-17,19757024760.13286
2020-12-18,19949736008.004436
2020-12-19,20022296286.663025
2020-12-20,20082054875.250328
2020-12-21,20363396933.75314
2020-12-22,20352568043.264217
2020-12-23,20473741651.360035
2020-12-24,20559034245.21406
2020-12-25,20588104977.862133
2020-12-26,20750908441.707695
2020-12-27,20763290844.73684
2020-12-28,20803077157.078346
2020-12-29,20856035046.27366
2020-12-30,20873380059.777878
2020-12-31,20920738588.993855
2021-01-01,20934027063.04073
2021-01-02,21123644615.38574
2021-01-03,21202977966.966965
2021-01-04,21350523809.280685
2021-01-05,21808226475.32642
2021-01-06,21938753509.124535
2021-01-07,22300090404.1088
2021-01-08,22825440973.459038
2021-01-09,23523147664.187305
2021-01-10,23789558136.59055
2021-01-11,24279872324.78446
2021-01-12,24476886629.5841
2021-01-13,24294673600.944046
2021-01-14,24337321169.826145
2021-01-15,24213693580.926777
2021-01-16,24266793529.261494
2021-01-17,24315907744.20519
2021-01-18,24325253500.348637
2021-01-19,24361784336.09795
2021-01-20,24298711592.612995
2021-01-21,24773996062.93597
2021-01-22,25008394352.59355
2021-01-23,24801327622.792286
2021-01-24,24747246253.755672
2021-01-25,24813122584.88907
2021-01-26,24943473422.73445
2021-01-27,25059561869.015553
2021-01-28,25255177033.61132
2021-01-29,25378936181.757412
2021-01-30,25228959196.063007
2021-01-31,26260606337.887394
2021-02-01,26460152363.20715
2021-02-02,26539965348.818275
2021-02-03,26737565393.607494
2021-02-04,27040294469.11286
2021-02-05,27464486048.164513
2021-02-06,27816326085.945854
2021-02-07,28318232688.704033
2021-02-08,28564384006.70739
2021-02-09,28863249466.014015
2021-02-10,29758402439.41391
2021-02-11,30256118930.225216
2021-02-12,30750705243.030983
2021-02-13,31064574294.367252
2021-02-14,31539493807.170025
2021-02-15,31950061617.476994
2021-02-16,32119872729.8971
2021-02-17,32322580880.821716
2021-02-18,32391466873.779316
2021-02-19,33157947105.034473
2021-02-20,33750136267.936314
2021-02-21,34371952648.25752
2021-02-22,34386570525.72401
2021-02-23,34756738533.76357
2021-02-24,34896050919.73742
2021-02-25,35055733490.14547
2021-02-26,34953515263.391785
2021-02-27,35297886361.616516
2021-02-28,35019017695.772484
2021-03-01,35168931968.608925
2021-03-02,35205221027.27653
2021-03-03,35648335234.61495
2021-03-04,35849578088.00556
2021-03-05,36436768966.71434
2021-03-06,36442357698.78603
2021-03-07,36505130743.971436
2021-03-08,36537451758.11312
2021-03-09,36485945568.00477
2021-03-10,36891976398.89507
2021-03-11,37294121249.33685
2021-03-12,37582370331.17996
2021-03-13,38189879216.688835
2021-03-14,38311238719.403534
2021-03-15,38391230641.18308
2021-03-16,38533359862.69341
2021-03-17,38715432782.02733
2021-03-18,38960558816.205734
2021-03-19,39026603881.10389
2021-03-20,39402122650.76657
2021-03-21,39691193064.47697
2021-03-22,39733383314.9747
2021-03-23,39779162452.00496
2021-03-24,39679592730.53306
2021-03-25,39874985485.65208
2021-03-26,40325387954.373184
2021-03-27,40289735331.71208
2021-03-28,40515567103.37723
2021-03-29,40696987500.41536
2021-03-30,40527975007.60046
2021-03-31,40730247053.68744
2021-04-01,40816914163.929474
2021-04-02,40835188151.576355
2021-04-03,41789686877.69644
2021-04-04,42448788685.50856
2021-04-05,42493963928.168076
2021-04-06,42544365000.30919
2021-04-07,43125054016.87094
2021-04-08,43178291900.996994
2021-04-09,43829500562.84908
2021-04-10,43883964992.77502
2021-04-11,44559427154.3627
2021-04-12,44446295786.07
2021-04-13,44597273098.82286
2021-04-14,45518007079.69161
2021-04-15,45928633894.53902
2021-04-16,46601536890.78333
2021-04-17,46966476338.49882
2021-04-18,47980429555.13232
2021-04-19,48440253076.1749
2021-04-20,48246126852.29021
2021-04-21,48820994300.749
2021-04-22,49176280914.27819
2021-04-23,49655032885.85445
2021-04-24,49477553574.902
2021-04-25,49501156852.96325
2021-04-26,50300761608.34373
2021-04-27,50177957598.77153
2021-04-28,50288933664.67886
2021-04-29,51109245003.48066
2021-04-30,51252930927.272285
2021-05-01,51180431595.88118
2021-05-02,51679435029.64995
2021-05-03,51994800962.15627
2021-05-04,52331138431.29154
2021-05-05,52279586920.02838
2021-05-06,53023829034.184204
2021-05-07,53739048757.24177
2021-05-08,54969338625.957596
2021-05-09,55472173385.97693
2021-05-10,55793170948.99948
2021-05-11,56104046205.3234
2021-05-12,56741107698.80232
2021-05-13,57651461403.71861
2021-05-14,57935084385.193886
2021-05-15,58027326444.74941
2021-05-16,58377161526.95669
2021-05-17,58715150844.1361
2021-05-18,58391640940.34363
2021-05-19,58284037564.00141
2021-05-20,58182230212.21091
2021-05-21,58467894310.534
2021-05-22,58629178479.0463
2021-05-23,59767412543.60663
2021-05-24,59697759251.172356
2021-05-25,59790210429.48368
2021-05-26,60307482210.61514
2021-05-27,60846903800.987366
2021-05-28,61056295404.959816
2021-05-29,61346578032.86604
2021-05-30,61416977214.08549
2021-05-31,61799686628.76984
2021-06-01,61813544731.17228
2021-06-02,62110159632.3293
2021-06-03,61905332784.33841
2021-06-04,61834495647.83147
2021-06-05,62160346215.40116
2021-06-06,62319635037.666534
2021-06-07,62589210931.38007
2021-06-08,62445503052.28378
2021-06-09,62613679392.342094
2021-06-10,62667272867.502815
2021-06-11,63018063098.887535
2021-06-12,62813263302.05801
2021-06-13,63041668654.45564
2021-06-14,62737616333.26689
2021-06-15,62843943664.46463
2021-06-16,62955531640.44513
2021-06-17,62680833589.64867
2021-06-18,62915990238.76702
2021-06-19,62781866043.7493
2021-06-20,63022640616.29419
2021-06-21,62833355064.24628
2021-06-22,62433331566.12474
2021-06-23,62958009950.42254
2021-06-24,63059140318.667175
2021-06-25,62965359730.8175
2021-06-26,62770695879.09725
2021-06-27,63630251952.029495
2021-06-28,63238142380.06459
2021-06-29,62957687636.87211
2021-06-30,62662681797.322105
2021-07-01,62778375249.01169
2021-07-02,62764949426.17835
2021-07-03,62826352745.32187
2021-07-04,62773752278.349144
2021-07-05,62252247474.50231
2021-07-06,62795464774.85488
2021-07-07,62673222840.5625
2021-07-08,62500080597.00939
2021-07-09,62650981204.45979
2021-07-10,62597287223.69701
2021-07-11,62625649753.64239
2021-07-12,62447338867.627785
2021-07-13,62544311505.039505
2021-07-14,62625079420.59769
2021-07-15,62311226405.84341
2021-07-16,62399251245.14264
2021-07-17,62114787443.555466
2021-07-18,62276606129.46747
2021-07-19,62544907666.829704
2021-07-20,62305629667.531
2021-07-21,62179886375.77305
2021-07-22,62271271235.8455
2021-07-23,62140538003.42053
2021-07-24,62087552802.60452
2021-07-25,62150298514.33958
2021-07-26,62035298715.44801
2021-07-27,62186756799.6841
2021-07-28,62234987754.135956
2021-07-29,61826846626.10663
2021-07-30,62121870026.309555
2021-07-31,62114781308.95088
2021-08-01,61982505061.26139
2021-08-02,62277717172.19945
2021-08-03,62235948822.67959
2021-08-04,62418179896.02379
2021-08-05,62018887952.65087
2021-08-06,62246711954.47813
2021-08-07,62311902806.26283
2021-08-08,62320920591.05877
2021-08-09,62528591970.50717
2021-08-10,62530992250.835144
2021-08-11,62714116807.460915
2021-08-12,62917564699.41276
2021-08-13,63262016420.84038
2021-08-14,63170658193.728645
2021-08-15,63506317810.85208
2021-08-16,63683568339.24468
2021-08-17,63948326323.205666
2021-08-18,64394092487.11692
2021-08-19,64430838255.01523
2021-08-20,64498000091.569534
2021-08-21,64751172752.67498
2021-08-22,65031061327.552956
2021-08-23,65323477628.598434
2021-08-24,65164646791.382805
2021-08-25,65445282987.35619
2021-08-26,65829983682.69565
2021-08-27,65635362613.41195
2021-08-28,65932440977.79587
2021-08-29,65898684244.86873
2021-08-30,65810347296.26956
2021-08-31,65898199595.46627
2021-09-01,66120214794.147316
2021-09-02,66048068488.172165
2021-09-03,66094643840.359436
2021-09-04,66805863938.192245
2021-09-05,66972242473.77342
2021-09-06,67199682876.97891
2021-09-07,67905439808.9109
2021-09-08,68079879671.11529
2021-09-09,69440355785.13605
2021-09-10,69442556613.454
2021-09-11,69151319362.9327
2021-09-12,69259977035.20502
2021-09-13,70052465366.25742
2021-09-14,69480907310.65578
2021-09-15,69533002536.36626
2021-09-16,69396384924.59024
2021-09-17,69516780239.32883
2021-09-18,69622935588.14761
2021-09-19,69503703942.77008
2021-09-20,69596130936.817
2021-09-21,69521719398.03432
2021-09-22,69104773859.16185
2021-09-23,69542040675.65433
2021-09-24,69524647805.21138
2021-09-25,69909498276.36485
2021-09-26,69690920736.60127
2021-09-27,69683532760.93185
2021-09-28,69173287077.03949
2021-09-29,69339344817.41685
2021-09-30,69575416296.99934
2021-10-01,69520021605.50893
2021-10-02,69067396367.22952
2021-10-03,69069226755.27443
2021-10-04,69113874336.21835
2021-10-05,69149565678.90337
2021-10-06,69039446922.98497
2021-10-07,68940330351.21466
2021-10-08,69153679449.04478
2021-10-09,69269803971.06595
2021-10-10,69272618744.1542
2021-10-11,69282890259.7031
2021-10-12,69739533709.22461
2021-10-13,69705691583.79837
2021-10-14,69800578220.74155
2021-10-15,69638061209.82117
2021-10-16,69586865296.0703
2021-10-17,70147619752.58374
2021-10-18,69917271306.04384
2021-10-19,70074600268.87062
2021-10-20,69936270370.84071
2021-10-21,70104463102.0962
2021-10-22,70426351670.02061
2021-10-23,70699830053.87726
2021-10-24,70792324588.49191
2021-10-25,70679207194.67644
2021-10-26,70815319784.74788
2021-10-27,70895565804.799
2021-10-28,70922567494.52975
2021-10-29,71063969239.02475
2021-10-30,71315484748.21617
2021-10-31,71422333862.6945
2021-11-01,71151207596.78554
2021-11-02,71240202915.8933
2021-11-03,71354969505.35703
2021-11-04,71984975485.46793
2021-11-05,72351970648.42763
2021-11-06,73061551588.98027
2021-11-07,72974381348.26666
2021-11-08,73749377876.57724
2021-11-09,74778838817.55164
2021-11-10,74780223270.60342
2021-11-11,75077270861.92938
2021-11-12,74954116804.82545
2021-11-13,74984703283.84624
2021-11-14,75044087945.3216
2021-11-15,75139550993.33946
2021-11-16,74842834674.18434
2021-11-17,74574774697.70978
2021-11-18,74996127427.93594
2021-11-19,74839689103.10695
2021-11-20,74229030617.11084
2021-11-21,74321124405.11768
2021-11-22,74291815408.22751
2021-11-23,73928379179.99261
2021-11-24,73494502902.18185
2021-11-25,73474319799.91458
2021-11-26,73352503175.17024
2021-11-27,73748556193.78314
2021-11-28,73949327613.93976
2021-11-29,73995047440.41933
2021-11-30,74251120216.92519
2021-12-01,74252385372.04616
2021-12-02,75043097238.20303
2021-12-03,74875807714.30792
2021-12-04,75168454209.84581
2021-12-05,75212215910.51723
2021-12-06,76606478055.06642
2021-12-07,76491283330.87897
2021-12-08,77389032829.05327
2021-12-09,77339876908.30652
2021-12-10,77154353572.33357
2021-12-11,76862460767.72542
2021-12-12,77193390367.98996
2021-12-13,77362822148.61008
2021-12-14,77266043808.12828
2021-12-15,77456641505.74622
2021-12-16,77674023096.27138
2021-12-17,77032025806.2482
2021-12-18,77305287658.43419
2021-12-19,77309517759.5561
2021-12-20,77211484120.03555
2021-12-21,77830601891.26454
2021-12-22,77545654776.21895
2021-12-23,77453048547.20584
2021-12-24,77464257576.8489
2021-12-25,77872284861.31926
2021-12-26,78082501156.49654
2021-12-27,78137948111.21103
2021-12-28,78035844533.15807
2021-12-29,78185516708.31612
2021-12-30,78072057579.75955
2021-12-31,78441569755.0627
2022-01-01,78396945715.20705
2022-01-02,78778422990.22394
2022-01-03,78481342990.46407
2022-01-04,78388221317.46565
2022-01-05,78502373120.63478
2022-01-06,78772213379.47408
2022-01-07,78639572254.37476
2022-01-08,78498478179.95493
2022-01-09,78296609765.25183
2022-01-10,78054241928.21689
2022-01-11,78481657326.50516
2022-01-12,78555065237.06415
2022-01-13,78482021769.54866
2022-01-14,78355483482.74783
2022-01-15,78464443412.05641
2022-01-16,78324639022.77094
2022-01-17,78423364533.0672
2022-01-18,78444685549.6485
2022-01-19,78383467334.16917
2022-01-20,78380618748.3185
2022-01-21,78282598756.5387
2022-01-22,78144826788.17023
2022-01-23,78448336904.83098
2022-01-24,78310182894.22586
2022-01-25,78669518055.59192
2022-01-26,78269272661.22821
2022-01-27,78752828371.71567
2022-01-28,78718773465.92612
2022-01-29,78249351192.82198
2022-01-30,78366901630.80772
2022-01-31,78198382292.98561
2022-02-01,78062781790.12593
2022-02-02,78016936424.95024
2022-02-03,78038075903.61313
2022-02-04,78064010105.8155
2022-02-05,78063205577.46619
2022-02-06,78062854577.88782
2022-02-07,78163472783.75064
2022-02-08,78096593702.1292
2022-02-09,78040221424.51448
2022-02-10,78012911279.40565
2022-02-11,78515301961.99727
2022-02-12,78510632875.05116
2022-02-13,78531121017.32762
2022-02-14,78636273860.4074
2022-02-15,78558940144.38037
2022-02-16,78623518666.25392
2022-02-17,78732790424.18773
2022-02-18,78772769797.8431
2022-02-19,78727591077.37378
2022-02-20,79138436958.11234
2022-02-21,79163080614.69766
2022-02-22,79390647858.42392
2022-02-23,79377609210.60992
2022-02-24,79629945704.38928
2022-02-25,79631571239.38417
2022-02-26,79474403712.63367
2022-02-27,79679402405.45334
2022-02-28,79854422104.08676
2022-03-01,79537958059.76778
2022-03-02,79425591343.52524
2022-03-03,79854759317.0957
2022-03-04,79609484426.04549
2022-03-05,79843809462.27557
2022-03-06,79862020237.87378
2022-03-07,80091190392.11061
2022-03-08,79896920564.49644
2022-03-09,80070927070.8303
2022-03-10,80044018129.69551
2022-03-11,80042053179.78703
2022-03-12,80132712133.51192
2022-03-13,80116438307.62099
2022-03-14,80129528500.24916
2022-03-15,80072305020.48819
2022-03-16,80062438312.3427
2022-03-17,80082861270.62189
2022-03-18,80158683653.48831
2022-03-19,80532285250.16223
2022-03-20,80740243739.43092
2022-03-21,80827449076.5998
2022-03-22,80724926154.58902
2022-03-23,80845440414.56433
2022-03-24,80751116254.44928
2022-03-25,80927589776.60255
2022-03-26,81291023434.88872
2022-03-27,81304845676.71568
2022-03-28,81196385910.77495
2022-03-29,81349955673.2749
2022-03-30,81664851060.03252
2022-03-31,81930453189.4068
2022-04-01,82044965080.22784
2022-04-02,82105881308.2258
2022-04-03,82272678352.12729
2022-04-04,82388674420.82678
2022-04-05,82449008615.80792
2022-04-06,82412689459.25401
2022-04-07,82422893105.15454
2022-04-08,82509660677.2317
2022-04-09,82582177981.31122
2022-04-10,82608650898.85965
2022-04-11,82714703437.73296
2022-04-12,82634863680.08965
2022-04-13,82881751671.08333
2022-04-14,82736682156.53658
2022-04-15,82795954521.31792
2022-04-16,82766275585.9142
2022-04-17,82797938661.11595
2022-04-18,82811298303.06853
2022-04-19,82792973864.84837
2022-04-20,82787027489.10574
2022-04-21,83021908771.50435
2022-04-22,83120398074.31392
2022-04-23,83182809347.61438
2022-04-24,83198500616.62434
2022-04-25,83221428015.88246
2022-04-26,83139688331.49197
2022-04-27,83214573094.12813
2022-04-28,83154011772.12584
2022-04-29,83139556788.14339
2022-04-30,83229249234.98518
2022-05-01,83424696945.27954
2022-05-02,83267550080.02553
2022-05-03,83147512568.42366
2022-05-04,83241023585.97873
2022-05-05,83185453774.38527
2022-05-06,83270750870.97081
2022-05-07,83284503885.03922
2022-05-08,83355823232.93599
2022-05-09,83279712048.29787
2022-05-10,83264870157.7176
2022-05-11,83248981251.48763
2022-05-12,82690895711.44499
2022-05-13,79438155501.21606
2022-05-14,78910081379.14339
2022-05-15,75987316850.90068
2022-05-16,75895175498.49956
2022-05-17,75855994702.69917
2022-05-18,74309953980.40013
2022-05-19,74284590322.70355
2022-05-20,74305004327.94095
2022-05-21,73306682137.62425
2022-05-22,73335816773.29922
2022-05-23,73292755418.56763
2022-05-24,73293335399.14137
2022-05-25,73281161166.42685
2022-05-26,73283972220.11108
2022-05-27,73342226815.48833
2022-05-28,72578744671.24936
2022-05-29,72569743808.66728
2022-05-30,72631887214.77895
2022-05-31,72546423763.60416
2022-06-01,72483593605.70987
2022-06-02,72507199138.61003
2022-06-03,72606704176.49724
2022-06-04,72574254041.19345
2022-06-05,72563385811.28702
2022-06-06,72550808924.27303
2022-06-07,72460594246.57196
2022-06-08,72521860046.8122
2022-06-09,72479902354.95128
2022-06-10,72483632298.7905
2022-06-11,72520688667.83943
2022-06-12,72576221406.54123
2022-06-13,72537430319.23059
2022-06-14,72574376064.58528
2022-06-15,71656901175.2088
2022-06-16,70968169286.60156
2022-06-17,70235527691.20668
2022-06-18,68278037848.465485
2022-06-19,68151264125.48352
2022-06-20,68007814323.779625
2022-06-21,67174324823.029976
2022-06-22,67044714784.61816
2022-06-23,67075479327.27952
2022-06-24,66969005414.49898
2022-06-25,66944585773.38764
2022-06-26,66939386054.83684
2022-06-27,66896800206.77796
2022-06-28,66844453092.32324
2022-06-29,66839986606.59425
2022-06-30,66515975964.05574
2022-07-01,66360128640.29797
2022-07-02,66302770832.38144
2022-07-03,66302512371.13947
2022-07-04,66115548336.29838
2022-07-05,66068105560.54174
2022-07-06,65971651201.83549
2022-07-07,65985847014.49804
2022-07-08,66058697133.58462
2022-07-09,66180636451.069885
2022-07-10,66001881637.05004
2022-07-11,65994672794.216354
2022-07-12,65967920675.79629
2022-07-13,65924529650.69398
2022-07-14,66037742419.186584
2022-07-15,65822635783.93115
2022-07-16,65773604144.96095
2022-07-17,65849217963.17656
2022-07-18,65850178575.29938
2022-07-19,65849963622.2697
2022-07-20,65918469156.427505
2022-07-21,65892597498.04063
2022-07-22,65951824235.333176
2022-07-23,65854001213.285965
2022-07-24,65941857078.86505
2022-07-25,66009063586.28748
2022-07-26,66109067857.12983
2022-07-27,65949619909.8602
2022-07-28,65938951130.35061
2022-07-29,65896189151.3972
2022-07-30,66064247521.139114
2022-07-31,65998757244.06003
2022-08-01,65871066520.41806
2022-08-02,65897271979.41255
2022-08-03,65946593628.24624
2022-08-04,66048905466.55481
2022-08-05,65884052340.8804
2022-08-06,65906913334.12349
2022-08-07,65935699280.72453
2022-08-08,65900531595.862015
2022-08-09,66588298054.16226
2022-08-10,66643782686.95675
2022-08-11,66824158933.72832
2022-08-12,66803034990.50529
2022-08-13,67033676582.9512
2022-08-14,67336058431.295265
2022-08-15,67391244058.67241
2022-08-16,67652985767.09705
2022-08-17,67628387530.74783
2022-08-18,67661309991.09669
2022-08-19,67599397338.533615
2022-08-20,67613790592.34826
2022-08-21,67636574571.28297
2022-08-22,67709967896.07332
2022-08-23,67459980598.661224
2022-08-24,67595655943.20196
2022-08-25,67662286384.41471
2022-08-26,67607803889.07153
2022-08-27,67603617552.80545
2022-08-28,67491483345.88653
2022-08-29,67758458419.37183
2022-08-30,67565637622.98869
2022-08-31,67519668194.44912
2022-09-01,67580452604.835976
2022-09-02,67566686586.32284
2022-09-03,67589758604.17418
2022-09-04,67621840541.26844
2022-09-05,67552311534.993935
2022-09-06,67462799318.13787
2022-09-07,67553030576.27932
2022-09-08,67550650693.042984
2022-09-09,67563856236.753395
2022-09-10,67559691716.583244
2022-09-11,67616934268.85489
2022-09-12,67621935137.52143
2022-09-13,67670900660.71105
2022-09-14,67937100888.36377
2022-09-15,67875153355.231544
2022-09-16,67891357718.121574
2022-09-17,67984908907.33317
2022-09-18,67929683638.52679
2022-09-19,68047634333.75496
2022-09-20,67939949725.58882
2022-09-21,68008979229.87418
2022-09-22,68008869299.22897
2022-09-23,67906039948.3166
2022-09-24,68027171287.0883
2022-09-25,67976902021.59561
2022-09-26,68047936265.74275
2022-09-27,67930817962.00264
2022-09-28,67982225347.23598
2022-09-29,68019534015.30044
2022-09-30,68018936942.06588
2022-10-01,68032463504.97388
2022-10-02,67985211418.08468
2022-10-03,67852870798.587524
2022-10-04,67955487841.613365
2022-10-05,68146472900.634766
2022-10-06,68249512085.343575
2022-10-07,68240186691.13497
2022-10-08,68360023403.83701
2022-10-09,68384660011.30266
2022-10-10,68308301853.70279
2022-10-11,68465529813.593346
2022-10-12,68428561681.45524
2022-10-13,68433385613.54075
2022-10-14,68454082242.04629
2022-10-15,68389617989.81952
2022-10-16,68388940699.011696
2022-10-17,68445138503.118774
2022-10-18,68416637689.73752
2022-10-19,68473113039.735085
2022-10-20,68452826677.49308
2022-10-21,68446610236.90032
2022-10-22,68465349602.0029
2022-10-23,68458383191.545166
2022-10-24,68424379026.95898
2022-10-25,68401790564.43543
2022-10-26,68515959469.884926
2022-10-27,68539062510.87245
2022-10-28,68889141732.72426
2022-10-29,68964914947.12599
2022-10-30,69095205493.06725
2022-10-31,69094359478.10323
2022-11-01,69380585989.30975
2022-11-02,69425689152.10635
2022-11-03,69431437615.846
2022-11-04,69350142130.99507
2022-11-05,69355263616.87975
2022-11-06,69350525154.05742
2022-11-07,69346001162.83171
2022-11-08,69511154153.31842
2022-11-09,69513632100.61911
2022-11-10,69466521505.56256
2022-11-11,68441044955.661415
2022-11-12,68399398020.52115
2022-11-13,67396572037.204094
2022-11-14,66441439081.88792
2022-11-15,66459223430.902054
2022-11-16,66125312403.21258
2022-11-17,66019772913.77536
2022-11-18,65972069594.07388
2022-11-19,65986696851.80106
2022-11-20,65965182392.95004
2022-11-21,65964018960.94639
2022-11-22,65939717655.37897
2022-11-23,65597886005.57602
2022-11-24,65543712562.18742
2022-11-25,65367598699.39223
2022-11-26,65345701967.116714
2022-11-27,65338517247.26141
2022-11-28,65432655693.52283
2022-11-29,65361591999.46574
2022-11-30,65366405161.820755
2022-12-01,65511131600.92582
2022-12-02,65641200262.3192
2022-12-03,65388426943.75712
2022-12-04,65769558099.30616
2022-12-05,65557951753.473175
2022-12-06,65546686928.49787
2022-12-07,65558601840.21761
2022-12-08,65717867682.57215
2022-12-09,65681144306.21768
2022-12-10,65770950095.572876
2022-12-11,65729244224.59175
2022-12-12,65766093056.06259
2022-12-13,65688467049.99374
2022-12-14,65815203375.07555
2022-12-15,65978794246.08342
2022-12-16,65997016215.353096
2022-12-17,65770714186.31364
2022-12-18,66069871457.42192
2022-12-19,66163136479.42052
2022-12-20,66174433958.500084
2022-12-21,66210497794.15593
2022-12-22,66222410592.693405
2022-12-23,66253234080.76853
2022-12-24,66290527437.95575
2022-12-25,66280331784.85776
2022-12-26,66260084337.19826
2022-12-27,66289979631.46615
2022-12-28,66241360621.11682
2022-12-29,66232030177.68255
2022-12-30,66255815696.12944
2022-12-31,66279043570.31453
2023-01-01,66226451754.38176
2023-01-02,66301858477.74817
2023-01-03,66223251669.25232
2023-01-04,66274058933.38085
2023-01-05,66245545660.29001
2023-01-06,66278648652.01702
2023-01-07,66263334312.75015
2023-01-08,66272451611.88523
2023-01-09,66295359783.54114
2023-01-10,66315047027.9915
2023-01-11,66307828854.78396
2023-01-12,65470424457.41479
2023-01-13,66278004907.72334
